normal_consume,consumption_in_period,autoconsume,injection,temp_max,humidity,hour,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
0.0,0.205,0.051,0,9.59,79,7,0.2,1,-0.15,0
0.0,0.0,0.264,2,11.82,72,8,1.02,1,0.26,1
0.0,0.0,0.296,3,13.48,74,9,0.99,1,0.3,1
0.0,0.0,0.653,2,14.59,70,10,1.0,1,0.65,1
0.21,0.0,0.558,3,15.7,65,11,0.72,1,0.35,1
0.129,0.0,0.732,2,16.72,65,12,0.85,1,0.6,1
0.716,0.0,0.853,0,17.72,65,13,0.54,1,0.14,1
0.025,0.0,0.508,2,18.48,62,14,0.96,1,0.48,1
0.036,0.0,0.294,2,19.15,62,15,0.89,1,0.26,1
0.34,0.0,0.076,0,19.71,63,16,0.18,1,-0.26,1
0.436,0.0,0.001,0,16.26,72,17,0.0,1,-0.44,1
0.479,0.0,0.0,0,14.59,83,18,0.0,1,-0.48,0
0.588,0.0,0.0,0,13.48,88,19,0.0,0,-0.59,0
0.372,0.0,0.0,0,12.93,89,20,0.0,0,-0.37,0
0.332,0.0,0.0,0,12.37,90,21,0.0,0,-0.33,0
0.0,0.416,0.0,0,12.37,92,22,0.0,0,-0.42,0
0.0,0.552,0.0,0,12.37,90,23,0.0,0,-0.55,0
0.0,0.489,0.0,0,12.93,87,0,0.0,0,-0.49,0
0.0,0.473,0.0,0,12.37,83,1,0.0,0,-0.47,0
0.0,0.315,0.0,0,12.37,88,2,0.0,0,-0.32,0
0.0,0.293,0.0,0,11.82,90,3,0.0,0,-0.29,0
0.0,0.263,0.0,0,11.82,92,4,0.0,0,-0.26,0
0.0,0.305,0.0,0,11.82,93,5,0.0,0,-0.3,0
0.0,0.273,0.0,0,12.72,94,6,0.0,0,-0.27,0
0.0,0.273,0.002,0,12.72,94,7,0.01,1,-0.27,0
0.211,0.0,0.069,0,13.72,94,8,0.25,1,-0.14,1
0.355,0.0,0.156,0,13.72,94,9,0.31,1,-0.2,1
0.854,0.0,0.223,0,13.34,95,10,0.21,1,-0.63,1
0.931,0.0,0.35,0,15.72,95,11,0.27,1,-0.58,1
1.529,0.0,0.274,0,16.72,95,12,0.15,1,-1.25,1
0.462,0.0,0.65,0,18.12,94,13,0.59,1,0.19,1
0.132,0.0,0.33,2,18.72,91,14,0.72,1,0.2,1
0.086,0.0,0.318,2,18.34,89,15,0.8,1,0.23,1
0.646,0.0,0.053,0,17.79,82,16,0.08,1,-0.59,1
0.942,0.0,0.001,0,16.72,83,17,0.0,1,-0.94,1
0.576,0.0,0.0,0,15.72,88,18,0.0,1,-0.58,0
0.852,0.0,0.0,0,15.72,90,19,0.0,0,-0.85,0
0.454,0.0,0.0,0,15.72,89,20,0.0,0,-0.45,0
0.435,0.0,0.0,0,15.15,91,21,0.0,0,-0.44,0
0.0,0.514,0.0,0,14.79,93,22,0.0,0,-0.51,0
0.0,0.515,0.0,0,14.59,93,23,0.0,0,-0.52,0
0.0,0.397,0.0,0,14.04,93,0,0.0,0,-0.4,0
0.0,0.401,0.0,0,14.04,93,1,0.0,0,-0.4,0
0.0,0.349,0.0,0,14.04,93,2,0.0,0,-0.35,0
0.0,0.405,0.0,0,14.04,93,3,0.0,0,-0.4,0
0.0,0.321,0.0,0,14.04,92,4,0.0,0,-0.32,0
0.0,0.351,0.0,0,14.04,94,5,0.0,0,-0.35,0
0.0,0.365,0.0,0,14.04,94,6,0.0,0,-0.36,0
0.0,0.519,0.021,0,13.72,94,7,0.04,1,-0.5,0
0.317,0.0,0.133,0,13.48,93,8,0.3,1,-0.18,1
0.024,0.0,0.269,2,14.04,92,9,0.93,1,0.25,1
0.464,0.0,0.357,2,16.45,88,10,0.44,1,-0.11,1
0.73,0.0,0.261,1,16.72,87,11,0.26,1,-0.47,1
0.479,0.0,0.319,2,17.72,84,12,0.4,1,-0.16,1
0.102,0.0,0.21,0,17.49,83,13,0.68,1,0.11,1
0.109,0.0,0.213,0,17.72,80,14,0.67,1,0.1,1
0.244,0.0,0.072,0,18.04,82,15,0.22,1,-0.17,1
0.308,0.0,0.021,0,17.72,84,16,0.06,1,-0.29,1
0.345,0.0,0.0,0,17.72,83,17,0.0,1,-0.34,1
0.42,0.0,0.0,0,17.72,82,18,0.0,1,-0.42,0
2.086,0.0,0.0,0,17.72,83,19,0.0,0,-2.09,0
0.447,0.0,0.0,0,18.04,85,20,0.0,0,-0.45,0
0.67,0.0,0.0,0,17.37,88,21,0.0,0,-0.67,0
0.0,0.512,0.0,0,17.49,92,22,0.0,0,-0.51,0
0.0,0.464,0.0,0,17.49,93,23,0.0,0,-0.46,0
0.0,0.449,0.0,0,16.72,93,0,0.0,0,-0.45,0
0.0,0.436,0.0,0,16.72,94,1,0.0,0,-0.44,0
0.0,0.32,0.0,0,16.93,94,2,0.0,0,-0.32,0
0.0,0.276,0.0,0,16.93,93,3,0.0,0,-0.28,0
0.0,0.267,0.0,0,16.72,92,4,0.0,0,-0.27,0
0.0,0.25,0.0,0,16.72,93,5,0.0,0,-0.25,0
0.0,0.263,0.0,0,16.72,92,6,0.0,0,-0.26,0
0.0,0.438,0.0,0,15.72,92,7,0.0,1,-0.44,0
0.356,0.0,0.026,0,16.38,93,8,0.07,1,-0.33,1
0.222,0.0,0.176,0,15.72,94,9,0.44,1,-0.05,1
0.174,0.0,0.109,0,15.82,95,10,0.39,1,-0.06,1
0.25,0.0,0.048,0,16.72,94,11,0.16,1,-0.2,1
0.043,0.0,0.363,1,16.26,93,12,0.89,1,0.32,1
0.111,0.0,0.221,1,16.45,93,13,0.67,1,0.11,1
0.046,0.0,0.227,1,16.72,93,14,0.84,1,0.18,1
0.131,0.0,0.148,1,16.72,93,15,0.53,1,0.02,1
0.234,0.0,0.058,0,16.21,92,16,0.2,1,-0.18,1
0.294,0.0,0.0,0,16.72,92,17,0.0,1,-0.29,1
0.518,0.0,0.0,0,15.72,92,18,0.0,1,-0.52,0
1.174,0.0,0.0,0,15.72,92,19,0.0,0,-1.17,0
0.781,0.0,0.0,0,15.72,92,20,0.0,0,-0.78,0
0.717,0.0,0.0,0,15.1,92,21,0.0,0,-0.72,0
0.0,0.53,0.0,0,14.59,91,22,0.0,0,-0.53,0
0.0,0.479,0.0,0,14.72,92,23,0.0,0,-0.48,0
0.0,0.529,0.0,0,14.72,93,0,0.0,0,-0.53,0
0.0,0.535,0.0,0,14.72,94,1,0.0,0,-0.54,0
0.0,0.52,0.0,0,15.72,94,2,0.0,0,-0.52,0
0.0,0.501,0.0,0,14.72,94,3,0.0,0,-0.5,0
0.0,0.289,0.0,0,14.72,95,4,0.0,0,-0.29,0
0.0,0.251,0.0,0,14.54,95,5,0.0,0,-0.25,0
0.0,0.27,0.0,0,13.99,95,6,0.0,0,-0.27,0
0.0,0.734,0.001,0,13.99,95,7,0.0,1,-0.73,0
0.516,0.0,0.057,0,14.04,95,8,0.1,1,-0.46,1
0.309,0.0,0.155,0,14.23,95,9,0.34,1,-0.15,1
0.021,0.0,0.424,0,16.12,95,10,0.96,1,0.4,1
0.175,0.0,0.262,0,16.12,95,11,0.6,1,0.09,1
0.122,0.0,0.398,0,17.72,94,12,0.77,1,0.28,1
0.334,0.0,0.187,0,17.72,93,13,0.36,1,-0.15,1
0.252,0.0,0.283,0,17.72,91,14,0.53,1,0.03,1
0.263,0.0,0.152,0,17.72,90,15,0.36,1,-0.11,1
0.336,0.0,0.016,0,16.82,90,16,0.05,1,-0.32,1
0.497,0.0,0.0,0,16.82,90,17,0.0,1,-0.5,1
0.434,0.0,0.0,0,16.72,93,18,0.0,1,-0.43,0
0.383,0.0,0.0,0,16.21,94,19,0.0,0,-0.38,0
0.361,0.0,0.0,0,15.72,94,20,0.0,0,-0.36,0
0.462,0.0,0.0,0,15.72,94,21,0.0,0,-0.46,0
0.0,0.463,0.0,0,15.72,94,22,0.0,0,-0.46,0
0.0,0.494,0.0,0,15.72,95,23,0.0,0,-0.49,0
0.0,0.278,0.0,0,15.72,94,0,0.0,0,-0.28,0
0.0,0.277,0.0,0,15.72,95,1,0.0,0,-0.28,0
0.0,0.271,0.0,0,15.1,95,2,0.0,0,-0.27,0
0.0,0.269,0.0,0,15.1,95,3,0.0,0,-0.27,0
0.0,0.256,0.0,0,15.1,95,4,0.0,0,-0.26,0
0.0,0.249,0.0,0,15.1,95,5,0.0,0,-0.25,0
0.0,0.267,0.0,0,15.1,95,6,0.0,0,-0.27,0
0.0,0.625,0.002,0,14.72,95,7,0.0,1,-0.62,0
0.273,0.0,0.057,0,14.72,95,8,0.17,1,-0.22,1
0.087,0.0,0.255,2,15.72,95,9,0.75,1,0.17,1
0.0,0.0,0.247,3,16.72,94,10,0.99,1,0.25,1
0.0,0.0,0.247,4,19.04,82,11,0.99,1,0.25,1
0.0,0.0,0.258,3,19.59,77,12,0.99,1,0.26,1
0.0,0.0,0.257,2,20.15,74,13,0.99,1,0.26,1
0.01,0.0,0.245,2,20.82,72,14,0.94,1,0.24,1
0.014,0.0,0.232,2,20.82,72,15,0.93,1,0.22,1
0.184,0.0,0.05,0,19.59,75,16,0.22,1,-0.13,1
0.272,0.0,0.0,0,19.04,77,17,0.0,1,-0.27,1
0.504,0.0,0.0,0,17.93,80,18,0.0,1,-0.5,0
1.677,0.0,0.0,0,17.37,82,19,0.0,0,-1.68,0
0.677,0.0,0.0,0,16.82,80,20,0.0,0,-0.68,0
0.62,0.0,0.0,0,15.66,94,21,0.0,0,-0.62,0
0.0,0.521,0.0,0,15.66,94,22,0.0,0,-0.52,0
0.0,0.51,0.0,0,15.1,96,23,0.0,0,-0.51,0
0.0,0.48,0.0,0,15.7,81,0,0.0,0,-0.48,0
0.0,0.333,0.0,0,15.7,81,1,0.0,0,-0.33,0
0.0,0.26,0.0,0,15.01,95,2,0.0,0,-0.26,0
0.0,0.257,0.0,0,14.72,94,3,0.0,0,-0.26,0
0.0,0.24,0.0,0,15.15,78,4,0.0,0,-0.24,0
0.0,0.238,0.0,0,14.59,80,5,0.0,0,-0.24,0
0.0,0.256,0.0,0,14.45,82,6,0.0,0,-0.26,0
0.0,0.665,0.033,0,14.72,91,7,0.05,1,-0.63,0
0.049,0.0,0.357,2,14.72,90,8,0.87,1,0.31,1
0.0,0.0,0.337,3,15.72,75,9,0.99,1,0.34,1
0.0,0.0,0.427,3,16.82,71,10,0.99,1,0.43,1
0.0,0.0,0.414,3,17.72,68,11,1.01,1,0.41,1
0.0,0.0,0.369,3,19.72,67,12,1.0,1,0.37,1
0.0,0.0,0.346,3,19.72,67,13,0.99,1,0.35,1
0.0,0.0,0.337,3,19.72,63,14,0.99,1,0.34,1
0.031,0.0,0.293,2,18.68,66,15,0.92,1,0.26,1
0.279,0.0,0.049,0,18.12,66,16,0.15,1,-0.23,1
0.445,0.0,0.0,0,18.72,67,17,0.0,1,-0.44,1
0.385,0.0,0.0,0,16.82,69,18,0.0,1,-0.38,0
0.337,0.0,0.0,0,15.72,69,19,0.0,0,-0.34,0
0.356,0.0,0.0,0,16.72,77,20,0.0,0,-0.36,0
0.493,0.0,0.0,0,15.72,79,21,0.0,0,-0.49,0
0.0,0.381,0.0,0,15.72,81,22,0.0,0,-0.38,0
0.0,0.293,0.0,0,15.1,84,23,0.0,0,-0.29,0
0.0,0.372,0.0,0,14.54,86,0,0.0,0,-0.37,0
0.0,0.269,0.0,0,14.54,86,1,0.0,0,-0.27,0
0.0,0.3,0.0,0,14.72,85,2,0.0,0,-0.3,0
0.0,0.246,0.0,0,14.72,84,3,0.0,0,-0.25,0
0.0,0.255,0.0,0,13.72,85,4,0.0,0,-0.26,0
0.0,0.264,0.0,0,13.72,85,5,0.0,0,-0.26,0
0.0,0.649,0.0,0,13.72,84,6,0.0,0,-0.65,0
0.0,0.221,0.029,0,13.72,84,7,0.12,1,-0.19,0
0.229,0.0,0.367,2,13.72,83,8,0.61,1,0.14,1
0.061,0.0,0.502,2,16.26,70,9,0.9,1,0.44,1
0.317,0.0,0.727,2,17.93,67,10,0.7,1,0.41,1
0.21,0.0,0.779,2,19.04,66,11,0.79,1,0.57,1
0.588,0.0,0.91,1,19.79,64,12,0.61,1,0.32,1
0.358,0.0,0.782,2,20.72,63,13,0.69,1,0.42,1
0.517,0.0,0.588,1,21.72,59,14,0.53,1,0.07,1
0.246,0.0,0.307,0,21.72,58,15,0.56,1,0.06,1
0.423,0.0,0.037,0,20.57,58,16,0.08,1,-0.39,1
0.462,0.0,0.0,0,20.01,61,17,0.0,1,-0.46,1
0.473,0.0,0.0,0,17.37,68,18,0.0,1,-0.47,0
0.448,0.0,0.0,0,16.82,72,19,0.0,0,-0.45,0
0.521,0.0,0.0,0,15.66,87,20,0.0,0,-0.52,0
0.482,0.0,0.0,0,16.26,75,21,0.0,0,-0.48,0
0.0,0.321,0.0,0,15.72,90,22,0.0,0,-0.32,0
0.0,0.341,0.0,0,14.72,91,23,0.0,0,-0.34,0
0.0,0.345,0.0,0,13.99,92,0,0.0,0,-0.34,0
0.0,0.324,0.0,0,14.72,91,1,0.0,0,-0.32,0
0.0,0.254,0.0,0,14.72,92,2,0.0,0,-0.25,0
0.0,0.245,0.0,0,13.72,92,3,0.0,0,-0.24,0
0.0,0.264,0.0,0,13.72,91,4,0.0,0,-0.26,0
0.0,0.265,0.0,0,13.72,91,5,0.0,0,-0.26,0
0.0,0.254,0.0,0,13.72,90,6,0.0,0,-0.25,0
0.0,0.238,0.004,0,13.72,89,7,0.02,1,-0.23,0
0.058,0.0,0.211,2,13.34,88,8,0.78,1,0.15,1
0.06,0.0,0.401,2,16.82,77,9,0.87,1,0.34,1
0.387,0.0,0.601,2,17.72,81,10,0.61,1,0.21,1
0.452,0.0,0.86,0,19.23,77,11,0.66,1,0.41,1
1.745,0.0,0.585,0,19.59,69,12,0.25,1,-1.16,1
0.638,0.0,0.619,0,20.26,70,13,0.49,1,-0.02,1
0.177,0.0,0.157,0,20.26,69,14,0.48,1,-0.02,1
0.229,0.0,0.1,0,19.71,73,15,0.3,1,-0.13,1
0.431,0.0,0.001,0,19.15,76,16,0.0,1,-0.43,1
0.402,0.0,0.0,0,18.04,84,17,0.0,1,-0.4,1
0.373,0.0,0.0,0,16.45,91,18,0.0,1,-0.37,0
0.4,0.0,0.0,0,15.9,91,19,0.0,0,-0.4,0
0.352,0.0,0.0,0,16.72,93,20,0.0,0,-0.35,0
0.346,0.0,0.0,0,16.38,93,21,0.0,0,-0.35,0
0.0,0.34,0.0,0,15.34,91,22,0.0,0,-0.34,0
0.0,0.335,0.0,0,14.72,93,23,0.0,0,-0.34,0
0.0,0.348,0.0,0,14.23,94,0,0.0,0,-0.35,0
0.0,0.296,0.0,0,13.72,94,1,0.0,0,-0.3,0
0.0,0.296,0.0,0,14.54,95,2,0.0,0,-0.3,0
0.0,0.291,0.0,0,13.99,95,3,0.0,0,-0.29,0
0.0,0.291,0.0,0,13.04,95,4,0.0,0,-0.29,0
0.0,0.291,0.0,0,13.04,94,5,0.0,0,-0.29,0
0.0,0.3,0.0,0,12.72,95,6,0.0,0,-0.3,0
0.0,0.825,0.016,0,13.43,95,7,0.02,1,-0.81,0
0.243,0.0,0.145,0,13.43,94,8,0.37,1,-0.1,1
0.118,0.0,0.254,2,13.48,95,9,0.69,1,0.14,1
0.0,0.0,0.344,2,14.23,93,10,1.01,1,0.34,1
0.017,0.0,0.353,2,15.82,93,11,0.95,1,0.34,1
0.096,0.0,0.295,1,15.82,87,12,0.76,1,0.2,1
0.066,0.0,0.217,2,16.38,81,13,0.77,1,0.15,1
0.026,0.0,0.241,1,16.93,88,14,0.89,1,0.22,1
0.18,0.0,0.108,0,16.93,81,15,0.37,1,-0.07,1
0.247,0.0,0.026,0,16.72,81,16,0.1,1,-0.22,1
0.358,0.0,0.0,0,15.82,84,17,0.0,1,-0.36,1
0.381,0.0,0.0,0,15.72,86,18,0.0,1,-0.38,0
0.342,0.0,0.0,0,15.72,89,19,0.0,0,-0.34,0
0.288,0.0,0.0,0,15.26,88,20,0.0,0,-0.29,0
0.375,0.0,0.0,0,15.72,89,21,0.0,0,-0.38,0
0.0,0.332,0.0,0,15.72,89,22,0.0,0,-0.33,0
0.0,0.446,0.0,0,15.72,90,23,0.0,0,-0.45,0
0.0,0.338,0.0,0,15.72,90,0,0.0,0,-0.34,0
0.0,0.337,0.0,0,15.72,91,1,0.0,0,-0.34,0
0.0,0.284,0.0,0,15.82,91,2,0.0,0,-0.28,0
0.0,0.258,0.0,0,15.26,90,3,0.0,0,-0.26,0
0.0,0.254,0.0,0,15.26,92,4,0.0,0,-0.25,0
0.0,0.254,0.0,0,15.26,92,5,0.0,0,-0.25,0
0.0,0.243,0.0,0,15.72,93,6,0.0,0,-0.24,0
0.0,0.338,0.0,0,15.7,94,7,0.0,1,-0.34,0
0.354,0.0,0.015,0,16.72,94,8,0.04,1,-0.34,1
0.153,0.0,0.099,0,15.72,94,9,0.4,1,-0.05,1
0.119,0.0,0.16,0,15.1,94,10,0.57,1,0.04,1
0.0,0.0,0.334,3,14.72,95,11,1.01,1,0.33,1
0.188,0.0,0.248,2,15.9,95,12,0.56,1,0.06,1
0.004,0.0,0.278,2,15.72,94,13,0.99,1,0.27,1
0.043,0.0,0.21,2,16.72,92,14,0.84,1,0.17,1
0.173,0.0,0.086,0,16.72,87,15,0.33,1,-0.09,1
0.229,0.0,0.026,0,15.82,89,16,0.1,1,-0.2,1
0.255,0.0,0.0,0,15.72,90,17,0.0,1,-0.26,1
1.259,0.0,0.0,0,15.72,93,18,0.0,1,-1.26,0
1.787,0.0,0.0,0,15.72,94,19,0.0,0,-1.79,0
0.628,0.0,0.0,0,15.72,94,20,0.0,0,-0.63,0
0.493,0.0,0.0,0,15.72,94,21,0.0,0,-0.49,0
0.0,0.538,0.0,0,14.72,94,22,0.0,0,-0.54,0
0.0,0.589,0.0,0,15.72,94,23,0.0,0,-0.59,0
0.0,0.358,0.0,0,15.72,95,0,0.0,0,-0.36,0
0.0,0.256,0.0,0,14.54,94,1,0.0,0,-0.26,0
0.0,0.259,0.0,0,14.54,95,2,0.0,0,-0.26,0
0.0,0.254,0.0,0,14.72,95,3,0.0,0,-0.25,0
0.0,0.26,0.0,0,14.54,95,4,0.0,0,-0.26,0
0.0,0.286,0.0,0,14.72,95,5,0.0,0,-0.29,0
0.0,0.257,0.0,0,13.99,95,6,0.0,0,-0.26,0
0.0,0.724,0.0,0,13.99,95,7,0.0,1,-0.72,0
0.318,0.0,0.002,0,14.72,95,8,0.01,1,-0.32,1
0.245,0.0,0.007,0,14.72,95,9,0.03,1,-0.24,1
0.208,0.0,0.042,0,14.71,95,10,0.17,1,-0.17,1
0.307,0.0,0.049,0,15.72,95,11,0.14,1,-0.26,1
0.433,0.0,0.097,0,15.9,95,12,0.18,1,-0.34,1
1.061,0.0,0.089,0,16.72,95,13,0.08,1,-0.97,1
0.484,0.0,0.054,0,17.57,95,14,0.1,1,-0.43,1
0.301,0.0,0.019,0,17.57,95,15,0.06,1,-0.28,1
0.251,0.0,0.0,0,17.57,95,16,0.0,1,-0.25,1
0.371,0.0,0.0,0,16.93,95,17,0.0,1,-0.37,1
0.455,0.0,0.0,0,17.01,95,18,0.0,1,-0.46,0
0.535,0.0,0.0,0,17.49,95,19,0.0,0,-0.54,0
0.741,0.0,0.0,0,17.49,95,20,0.0,0,-0.74,0
0.695,0.0,0.0,0,17.49,95,21,0.0,0,-0.7,0
0.0,0.653,0.0,0,17.49,95,22,0.0,0,-0.65,0
0.0,0.68,0.0,0,16.72,95,23,0.0,0,-0.68,0
0.0,0.708,0.0,0,16.72,96,0,0.0,0,-0.71,0
0.0,0.5,0.0,0,16.72,96,1,0.0,0,-0.5,0
0.0,0.417,0.0,0,16.68,95,2,0.0,0,-0.42,0
0.0,0.412,0.0,0,15.72,95,3,0.0,0,-0.41,0
0.0,0.414,0.0,0,15.15,95,4,0.0,0,-0.41,0
0.0,0.411,0.0,0,14.72,96,5,0.0,0,-0.41,0
0.0,0.403,0.0,0,14.71,96,6,0.0,0,-0.4,0
0.0,0.978,0.0,0,14.71,96,7,0.0,1,-0.98,0
0.481,0.0,0.051,0,15.72,96,8,0.1,1,-0.43,1
0.128,0.0,0.172,1,15.72,96,9,0.57,1,0.04,1
0.594,0.0,0.18,0,15.1,96,10,0.23,1,-0.41,1
0.694,0.0,0.214,1,16.38,96,11,0.24,1,-0.48,1
0.012,0.0,0.239,2,15.72,96,12,0.96,1,0.23,1
0.0,0.0,0.253,3,16.72,95,13,1.01,1,0.25,1
0.036,0.0,0.214,2,16.12,87,14,0.86,1,0.18,1
0.143,0.0,0.113,0,17.72,81,15,0.43,1,-0.03,1
0.235,0.0,0.021,0,15.82,90,16,0.08,1,-0.21,1
0.289,0.0,0.0,0,15.1,93,17,0.0,1,-0.29,1
0.372,0.0,0.0,0,14.72,94,18,0.0,1,-0.37,0
1.295,0.0,0.0,0,14.54,94,19,0.0,0,-1.3,0
0.454,0.0,0.0,0,13.99,94,20,0.0,0,-0.45,0
0.394,0.0,0.0,0,14.72,94,21,0.0,0,-0.39,0
0.0,0.363,0.0,0,13.72,95,22,0.0,0,-0.36,0
0.0,0.432,0.0,0,13.72,94,23,0.0,0,-0.43,0
0.0,0.304,0.0,0,13.43,95,0,0.0,0,-0.3,0
0.0,0.263,0.0,0,12.88,95,1,0.0,0,-0.26,0
0.0,0.255,0.0,0,11.82,95,2,0.0,0,-0.26,0
0.0,0.256,0.0,0,11.72,95,3,0.0,0,-0.26,0
0.0,0.252,0.0,0,12.32,95,4,0.0,0,-0.25,0
0.0,0.251,0.0,0,11.77,95,5,0.0,0,-0.25,0
0.0,0.251,0.0,0,11.21,95,6,0.0,0,-0.25,0
0.0,1.258,0.003,0,9.45,95,7,0.0,1,-1.26,0
0.094,0.0,0.215,2,9.04,95,8,0.69,1,0.12,1
0.0,0.0,0.25,2,11.72,95,9,1.0,1,0.25,1
0.024,0.0,0.223,2,12.72,91,10,0.89,1,0.2,1
0.0,0.0,0.256,3,13.04,91,11,0.98,1,0.26,1
0.0,0.0,0.258,3,14.15,84,12,0.99,1,0.26,1
0.023,0.0,0.24,2,13.12,82,13,0.92,1,0.22,1
0.049,0.0,0.273,2,13.04,87,14,0.85,1,0.22,1
0.141,0.0,0.147,0,13.6,90,15,0.51,1,0.01,1
0.244,0.0,0.04,0,12.72,89,16,0.14,1,-0.2,1
0.29,0.0,0.0,0,12.72,91,17,0.0,1,-0.29,1
0.418,0.0,0.0,0,11.77,91,18,0.0,1,-0.42,0
1.601,0.0,0.0,0,10.57,90,19,0.0,0,-1.6,0
0.537,0.0,0.0,0,11.21,91,20,0.0,0,-0.54,0
0.645,0.0,0.0,0,11.21,91,21,0.0,0,-0.64,0
0.0,0.544,0.0,0,11.21,91,22,0.0,0,-0.54,0
0.0,0.564,0.0,0,10.66,92,23,0.0,0,-0.56,0
0.0,0.602,0.0,0,10.66,93,0,0.0,0,-0.6,0
0.0,0.643,0.0,0,10.66,94,1,0.0,0,-0.64,0
0.0,0.355,0.0,0,10.1,92,2,0.0,0,-0.36,0
0.0,0.339,0.0,0,10.1,91,3,0.0,0,-0.34,0
0.0,0.358,0.0,0,10.1,92,4,0.0,0,-0.36,0
0.0,0.411,0.0,0,10.1,93,5,0.0,0,-0.41,0
0.0,0.353,0.0,0,9.54,93,6,0.0,0,-0.35,0
0.0,0.35,0.0,0,9.54,94,7,0.0,1,-0.35,0
0.313,0.0,0.029,0,9.54,94,8,0.09,1,-0.28,1
0.226,0.0,0.137,0,9.72,94,9,0.38,1,-0.09,1
0.116,0.0,0.293,0,11.72,94,10,0.71,1,0.18,1
0.767,0.0,0.394,2,11.82,91,11,0.34,1,-0.37,1
0.943,0.0,0.276,0,13.72,82,12,0.23,1,-0.67,1
0.22,0.0,0.113,0,13.72,82,13,0.34,1,-0.11,1
0.348,0.0,0.042,0,13.04,86,14,0.11,1,-0.31,1
0.61,0.0,0.038,0,12.01,93,15,0.06,1,-0.57,1
0.291,0.0,0.015,0,12.01,94,16,0.05,1,-0.28,1
0.321,0.0,0.0,0,11.77,94,17,0.0,1,-0.32,1
0.321,0.0,0.0,0,11.77,95,18,0.0,1,-0.32,0
0.328,0.0,0.0,0,11.77,95,19,0.0,0,-0.33,0
0.455,0.0,0.0,0,11.77,95,20,0.0,0,-0.46,0
0.391,0.0,0.0,0,11.77,95,21,0.0,0,-0.39,0
0.0,0.322,0.0,0,11.82,95,22,0.0,0,-0.32,0
0.0,0.304,0.0,0,11.45,95,23,0.0,0,-0.3,0
0.0,0.33,0.0,0,11.82,95,0,0.0,0,-0.33,0
0.0,0.324,0.0,0,12.01,95,1,0.0,0,-0.32,0
0.0,0.332,0.0,0,12.01,95,2,0.0,0,-0.33,0
0.0,0.285,0.0,0,12.01,95,3,0.0,0,-0.28,0
0.0,0.299,0.0,0,12.23,95,4,0.0,0,-0.3,0
0.0,0.3,0.0,0,13.72,96,5,0.0,0,-0.3,0
0.0,0.239,0.0,0,12.79,95,6,0.0,0,-0.24,0
0.0,0.454,0.0,0,12.93,95,7,0.0,1,-0.45,0
1.152,0.0,0.014,0,13.34,96,8,0.01,1,-1.14,1
0.183,0.0,0.083,0,13.68,96,9,0.31,1,-0.1,1
0.139,0.0,0.109,0,15.72,96,10,0.44,1,-0.03,1
0.184,0.0,0.19,1,15.72,96,11,0.51,1,0.01,1
0.053,0.0,0.212,1,16.45,96,12,0.82,1,0.16,1
0.09,0.0,0.158,0,17.01,96,13,0.63,1,0.07,1
0.221,0.0,0.091,0,17.01,95,14,0.29,1,-0.13,1
0.355,0.0,0.037,0,17.01,95,15,0.09,1,-0.32,1
0.485,0.0,0.0,0,16.93,95,16,0.0,1,-0.48,1
0.606,0.0,0.0,0,16.72,95,17,0.0,1,-0.61,1
1.757,0.0,0.0,0,16.72,95,18,0.0,1,-1.76,0
1.363,0.0,0.0,0,16.72,95,19,0.0,0,-1.36,0
0.489,0.0,0.0,0,16.93,95,20,0.0,0,-0.49,0
0.464,0.0,0.0,0,16.93,96,21,0.0,0,-0.46,0
0.0,0.433,0.0,0,16.93,95,22,0.0,0,-0.43,0
0.0,0.407,0.0,0,17.01,96,23,0.0,0,-0.41,0
0.0,0.41,0.0,0,17.01,96,0,0.0,0,-0.41,0
0.0,0.458,0.0,0,16.45,96,1,0.0,0,-0.46,0
0.0,0.417,0.0,0,16.72,96,2,0.0,0,-0.42,0
0.0,0.353,0.0,0,15.82,96,3,0.0,0,-0.35,0
0.0,0.283,0.0,0,15.9,96,4,0.0,0,-0.28,0
0.0,0.222,0.0,0,16.72,96,5,0.0,0,-0.22,0
0.0,0.96,0.0,0,16.72,96,6,0.0,0,-0.96,0
0.0,1.004,0.0,0,15.72,96,7,0.0,1,-1.0,0
0.221,0.0,0.003,0,16.72,96,8,0.01,1,-0.22,1
0.192,0.0,0.054,0,15.72,96,9,0.22,1,-0.14,1
0.107,0.0,0.14,0,15.72,96,10,0.56,1,0.03,1
0.0,0.0,0.248,3,15.72,96,11,0.99,1,0.25,1
0.144,0.0,0.168,2,16.72,96,12,0.54,1,0.02,1
0.057,0.0,0.192,2,15.72,90,13,0.77,1,0.14,1
0.115,0.0,0.139,0,13.72,93,14,0.56,1,0.02,1
0.144,0.0,0.099,0,13.72,92,15,0.41,1,-0.04,1
0.208,0.0,0.018,0,13.72,86,16,0.08,1,-0.19,1
0.25,0.0,0.0,0,13.72,86,17,0.0,1,-0.25,1
0.303,0.0,0.0,0,12.72,90,18,0.0,1,-0.3,0
0.798,0.0,0.0,0,12.72,92,19,0.0,0,-0.8,0
0.771,0.0,0.0,0,12.72,90,20,0.0,0,-0.77,0
0.554,0.0,0.0,0,12.72,90,21,0.0,0,-0.55,0
0.0,0.584,0.0,0,12.72,90,22,0.0,0,-0.58,0
